电影名称,评论者,评分等级,评论日期,点赞数,评论内容
超时空接触,horsefaced,很差, 2013-09-30 13:08:07 ,1,非常讨厌全片一直在说：GOD GOD GOD！去你的GOD，你以为织女星人会有一个与你一样的GOD吗？幼稚！这种反复的说法严重影响观影效果。还不如一个GOD也没有的2012来的更有神圣感。
超时空接触,૮ – ﻌ – ა,推荐, 2012-08-24 02:28:05 ,0,即使没有证据，即使抱有怀疑，会开始相信，空间是不会被浪费的。
超时空接触,十个斗的眼窝浅,力荐, 2011-04-26 22:47:43 ,6,能实现儿时的梦想并从事自己喜欢的工作还真的到外星一日游再加个爱她的男人，女主有够幸运啊！！！那个钱多的都只能去太空居住的老头真是只手遮天啊！！美国人认为全球95%的人信仰诸神有些夸张吧。克林顿的画面剪辑合成的不错。
超时空接触,掉线,推荐, 2013-05-13 16:05:23 ,4,【B+】相当之优秀的科幻剧情片，全片都在探讨宗教与科学的关系，待到结尾时导演并没有去故弄玄虚的伪装高深，而是巧妙地提出另一个问题，与宗教相比，科学何尝不是另一种信仰？星际穿越那段非常具有想象力。连看两部朱迪福斯特的电影，被她的演技折服
超时空接触,颜良,还行, 2023-02-13 23:57:17 ,3,"这片子没有说服我。
电影的摄影很出色，特别是一些长镜头的运用，叙事上节奏也很好，用镜头语言去描述情感完成度也很高。
但我并不赞同影片的主题，电影在解构科学观念，尝试让我们去信仰某种事物，至少让我们保持不可知论。我们确实应该对事物保持怀疑与好奇，但我们不应该过于去追求不可知的事物，更不应该对此狂热。但不幸的是人类通常就是因为不确信所以狂热。
这个世界不存在神，没有神创造了世界定下世界规则之后离开了这种事情。我们无需加入某些更大的事物中才能体会到超然的意义，我们也无需去信仰神才能让人类团结起来。更高级的文明与灿烂的星河确实很具有吸引力，但对于个人来说很可能只有真正很少的重量。
我们无需徒劳地寻找或者相信某个意义，因为这世界根本没有意义，我们只是存在着，专注于自身，而不是梦幻的幻想。"
超时空接触,艾晨,力荐, 2019-02-11 12:21:54 ,11,"1.CQ，seek you；
2.科学和神学是否只能敌对？
3.有人心怀宇宙，有人眼只角落。"
超时空接触,颍原真吾,推荐, 2020-03-23 14:54:33 ,1,"The universe is a pretty big place. It's bigger than anything anyone has ever dreamed of before. So if it's just us, it seems like an awful waste of space."
超时空接触,l.m.,推荐, 2010-11-15 12:28:02 ,1,高估了，其實真的不拍得怎么樣，純粹對科學對宇宙不放棄探索的這種價值觀感動了我，To Carl。P.S. 當女主角被challenge的時候，我一直以為佢會以god的例子來反駁，但最終還是沒有。
超时空接触,xīn,2014-03-29 22:27:09, 2014-03-29 22:27:09 ,1,资料馆2014.3.29.4pm 右翼保守派视野下的左翼故事，其中拧结和有趣的东西比较多。
超时空接触,可缓缓归矣,推荐, 2017-04-14 08:16:28 ,13,总是要充满希望的
超时空接触,momo,推荐, 2013-04-28 04:42:41 ,3,Jodie Foster敢再土点演技再浮夸点吗？暮光女绝对学她的啊，随时随地一幅痛苦的表情……但是cg太漂亮了，1997年啊！其次故事有一半跟三体惊人相似，以射电望远镜开头，女主角就是叶文洁和程心合体啊！但是逻辑没有三体严密。 @2013-04-28 04:42:41
超时空接触,雨滴在心头,力荐, 2017-04-22 22:22:15 ,9,原来高等文明传送希特勒图像源头在这里。多年前的硬科幻现在依旧带劲，和星际穿越也有着千丝万缕的联系。通过虫洞与高等文明会见也符合我的预想，简直就是图像化，与其他利用各种画面花眼的不在一路。最后的听证会不过是政府意图掩盖罢了，18小时足以
超时空接触,方枪枪,还行, 2011-06-14 14:11:50 ,2,铺垫太多，节奏过于拖沓、缓慢，看的本人晕晕乎乎，扣一星；宇宙奇观很美妙，加一星；不够刺激，扣一星；男女演员加一星；马马虎虎给个三星吧，毕竟不是我喜欢的类型
超时空接触,电个爆炸头,力荐, 2015-04-21 15:53:19 ,2,最早期看的科幻电影。/ 2021.5.6重温 时间过得好快，依旧记得那个夜晚，依旧记得当时坐在客厅看完这部电影之后所受到的震撼。时间真的好快，而我止步不前。重温固然削减了心中的震撼，不过我依然心潮澎湃，觉得人类有梦。只是，现如今对结局也有点不满意，剧情已然穿越虫洞来到了约定之地，但呈现给观众的并不是未知，而是一些比较俗套的东西，怎么说呢，还是没能突破人类对自身的狭窄认知。当然了，要是只有外星人看，也许也是另一种乏味。写出启示太难，说出一句“超越语言”已然不易。所以，还是五星。现在我只希望下次再重温的时候，我能脱离这个家，我希望自己会有一个新的家，新的处境，我也不怕承认我的肤浅和贪念，我希望那时的处境会是更好的处境。
超时空接触,楚翰彻,还行, 2016-05-08 23:12:59 ,1,如果能再大胆一点，本片有机会成为一部丰碑式的作品，对于科学、政宗、宗教的探讨点到即止，最终仍陷入好莱坞式的空想与美好。朱迪福斯特继续担当“女汉子”的角色，至于当年还不是影帝的马修麦克康纳修，纯粹负责性感。
超时空接触,倩婧箐菁靓,力荐, 2017-04-13 22:05:12 ,17,个人不是很喜欢科幻题材，但这部真是非常棒的科幻电影，大气磅礴，宇宙浩瀚
超时空接触,###疼,推荐, 2011-12-09 12:48:46 ,0,"""我们都有一个目标..追寻真理!"",,人都是对未知充满渴求的,对未来充满希望,我相信,宇宙那么大,只有人类这种生命体,真是太浪费地方了!!!...朱迪最后剖白的泪眼,太真挚!.....第一段镜头已经令我着迷,,绚丽至极!!最后,,For Carl"
超时空接触,发ihsioaoibe,还行, 2016-09-27 11:11:52 ,1,没什么意思，不如看科幻小说来得震撼，最后穿越虫洞那段也不如2001啊。朱迪福斯特在这部里太削瘦了，不好看。唯一有意思的是吉娜马隆穿越镜子的镜头。那个年代美国电影的温情让人生厌。
超时空接触,品客,力荐, 2014-06-26 04:28:06 ,4,我好像找不出什么词汇来形容这部电影，它让我好奇、害怕、沸腾、感动、思考。
超时空接触,巴喆,力荐, 2011-12-06 23:46:33 ,7,还是高概念，神奇的想象力，最后还是归结于怀疑论，因为人类在真个宇宙面前还是渺小的足以无视。一切献给卡尔萨根。8.5
超时空接触,密谋小和弦,推荐, 2019-09-14 17:19:20 ,3,太美了太美了，美到乔英子妈妈都会去宇宙之外学天文。看看开篇的鹰状星云、晓星下沉。然后中途进入的开放空间，不像粉色太阳那样灿烂，也不像蓝色月亮那么冷漠。而那故事的开头广播的嘈杂声音，在我们离开银河系之前早已万籁俱寂。
超时空接触,Bill,还行, 2009-05-21 13:17:15 ,0,"Drumlin抢了Ellie发现的功劳，似乎是在影射历史上脉冲星发现的一幕……
　　
　　另外发现好多美剧的演员，PB中的Mahone，Shark中的Stark……

   扯到宗教上去了……"
超时空接触,杨迪,力荐, 2017-09-19 22:45:47 ,16,2014年标注了想看，今天终于看了。它不随着时光逝去而丧失它的精彩。继续为朱迪福斯特打call。
超时空接触,mecca,推荐, 2013-07-27 10:32:46 ,1,"7.26@公社 披着硬科幻外套的言情剧。泛泛讨论了当科学信仰遭遇宗教、政治、人伦等多重挑战时，人应当如何感知世界并在孤绝中自洽。片名CONTACT 可视为对人类终极价值的探索和触摸，肯定探索，鼓励和解，强调「awe, humility & hope」。Ace in the Hole的嘉年华场面。超验的不可证性：诗性人伦。"
超时空接触,大力麦,还行, 2014-02-12 23:31:03 ,0,前半段是真心好，哇，各种大气磅礴的前奏…对于97年的片子，是需要大大点赞的！宗教与科学的冲突可以放大再表现表现，可惜当中一掠而过。然后后半段就实在…坑爹。确实应该把后面30分钟剪掉啊，哈哈。
超时空接触,阿依达,力荐, 2021-06-15 20:09:13 ,7,女主说为了知道宇宙的秘密愿意付出生命的时候，令人内心一震，我简直全心全意地赞同。或许穿越虫洞的不是我们的肉身，只有我们的精神可以无拘束地高速飞行。宇宙如此浩瀚，看似孤独无告，却因一个个conscious beings的追求、勇气、体恤、满足和哀伤而闪闪发亮。Enlightenment如此迷人却转瞬即逝，一丝痕迹也不留下，只在心里埋藏下信念的种子，像极了植物老师带来的致幻之旅。电影对白男的展现真的太贴切了，但结尾时我甚至希望那个自大的白男也可以有机会经历这样幻彩的洗礼，希望这样奇幻的无条件之爱广袤无垠地降临在每一个独特的、也因独特而美丽的生命身上。
超时空接触,邝言,推荐, 2015-12-19 22:56:25 ,5,其实探究外星智慧生命的目的并不难理解，和所有哲学问题一样，其目的仍旧是自我认识。只不过原先各自一方时，我们以人为镜，而当人类逐渐成为一个共同体时，我们则需要一面更大更遥远的镜子罢了。
超时空接触,Azeril,力荐, 2013-09-27 03:49:02 ,2,追寻之旅。科学与宗教 在社会发展种最终的路途 还是和解 彼此的努力都是为了促进对于真理的探索。要相信并不只有黑暗森林法则 还有期待。画面 展现宇宙与文明的那一部分 宏大而深邃。朱迪演出了那种坚毅与深厚。卡尔·萨根作品改编。
超时空接触,私房歌,推荐, 2012-10-13 10:15:51 ,1,绮丽的想象，代表了人类对宇宙的渴望。科学与宗教的最终目的，都是为了探求真理。“我不确定是否有外星人的存在，但是如果在浩瀚的宇宙中只有人类的存在，人类就太孤单了。”
超时空接触,Utopia,力荐, 2008-02-18 19:41:17 ,0,"2007.8.26 最优秀的科欢电影.Carl Sagan小说改编 -- if it is just us... seems like an awful waste of space!! 带着美好的梦想和希望总是好的,但是要做好万里长征的准备. 有时候这样的片子很励志,但是我们都知道那只不过是美好的童话."
超时空接触,虾坨坨艺仔,推荐, 2015-05-29 14:11:01 ,4,不算科幻片吧，但是很温暖。科学和宗教能握手言和，很难得，本来就该互相理解吧。片子开头的宇宙全貌，和女主角进入浩瀚太空喜极而泣地说只有诗人能形容此时的场景，两个最喜欢的片段。
超时空接触,[己注销],推荐, 2014-12-19 23:14:06 ,6,（8/10）看到元首成为宇宙代言人简直泪奔了，可惜不是说中文十级的，差评！
超时空接触,春暖花开,推荐, 2008-07-25 23:23:47 ,0,拍得很不错，可是故事细节上有瑕疵，本来还可以更好的
超时空接触,不飞过海的海洋,推荐, 2021-01-17 19:43:57 ,1,"看完想到一个问题只搞理论无法给证明的科学家和神学家有什么区别🤔
信仰 meaning
evidence god 孤独又有趣的人类
Vega 织女星
Occam's razor 奥坎氏剃刀理论 最简单的解释往往是正确的
nazi和克林顿出来惊了w
数学是最牛逼的语言😌纳税人的钱啊啊啊
(所以为啥不戴头盔啊啊啊啊
朱迪福斯特演技太绝了呜呜
宇宙那段是真的美！还以为她爸其实是外星人w开头那段想到李四叔的黑洞频率，啊这部更早呀，那个是01年的
好家伙有空把看了一半的星际穿越补完😂
在evarnold大佬那码了刘慈欣的朝闻道"
超时空接触,冬叶,推荐, 2021-07-23 13:41:08 ,0,"4.5/5 Based on Carl Sagan's novel of the same name, it is an inspiring film about the exploration of the unknown, which is the eternal theme of the progress of humanity. Also inspired Nolan's Interstellar (2014). The determination of space exploration despite obstacles ahead is the same in these two films. In Interstellar, the drive is more understandable as the space voyage harbours hope for saving mankind. In Contact, the motivation is seeking answers to big questions and the scientific truth. Exceptionally played by Jodie Foster, the brilliant and strong-minded female protagonist is a firm-believer and pursuer of science."
超时空接触,天涯·明月·风,推荐, 2010-07-03 02:52:48 ,1,主题不错，只是那个为了突出矛盾，刻意塑造的好莱屋式反派，让人有些审美疲劳。
超时空接触,许侠客,力荐, 2010-03-14 20:48:38 ,0,对真理探索的强烈渴望、好奇心和勇气，像不灭的火炬，使人愿意付出无论怎样的代价，哪怕是未知的命运，是最珍贵的感情，甚至是生命。
超时空接触,思考的猫,推荐, 2009-10-27 07:31:44 ,6,关乎科学，更关乎信仰
超时空接触,啊砸,推荐, 2014-03-20 02:15:09 ,1,这是对于信仰的一步一步的论证，不仅关乎宇宙，而关乎作为人类个体的自身。“一就是全，全就是一”。而整部电影的中心人物，朱迪福克斯的演绎让略显拖沓的剧情和泛滥的人文主义关怀的电影，再上了一个台阶。
